"","ID","human_entrez","name","B_vs_A_p.val","C_vs_A_p.val","B_vs_A_p.adj","C_vs_A_p.adj","B_vs_A_significant","C_vs_A_significant","significant","B_vs_A_ratio","C_vs_A_ratio","A_centered","B_centered","C_centered"
"2049","Q14344",10672,"GNA13",0.000275410290989491,0.000173598907079647,1,7.56e-16,TRUE,TRUE,TRUE,0.824,0.85,-0.558,0.266,0.292
"2050","Q14376",2582,"GALE",0.470917746499365,0.155986704571605,1,0.000122,FALSE,FALSE,FALSE,0.163,0.321,-0.162,0.00176,0.16
"2051","Q14435",2591,"GALNT3",0.168081673313397,0.222502796833758,1,0.00044,FALSE,FALSE,FALSE,0.312,0.276,-0.196,0.116,0.0801
"2052","Q14444",4076,"CAPRIN1",0.50301142969342,0.0792158764654862,1,9.09e-06,FALSE,FALSE,FALSE,0.152,0.398,-0.183,-0.0314,0.214
"2053","Q14451",2886,"GRB7",0.855942581190809,0.0250925402649703,1,7.81e-08,FALSE,FALSE,FALSE,0.0411,0.507,-0.183,-0.142,0.325
"2054","Q14493",7884,"SLBP",0.503373864030866,0.408156636691011,1,0.00388,FALSE,FALSE,FALSE,0.152,0.187,-0.113,0.0386,0.0744
"2055","Q14498",9584,"RBM39",0.256991339936944,0.0730311171706963,1,6.64e-06,FALSE,FALSE,FALSE,0.257,0.406,-0.221,0.0358,0.185
"2056","Q14527",6596,"HLTF",0.375402018073176,0.351300997575103,1,0.00227,FALSE,FALSE,FALSE,0.201,0.211,-0.137,0.0635,0.0738
"2057","Q14534",6713,"SQLE",0.0762998526281582,0.0564924598864011,1,2.33e-06,FALSE,FALSE,FALSE,0.401,0.432,-0.278,0.124,0.154
"2058","Q14554",10954,"PDIA5",0.366862967071116,0.101386411611761,1,2.41e-05,FALSE,FALSE,FALSE,0.204,0.371,-0.192,0.0126,0.179
"2059","Q14558",5635,"PRPSAP1",0.992742484357198,0.437916732215231,1,0.00497,FALSE,FALSE,FALSE,0.00206,0.176,-0.0592,-0.0572,0.116
"2060","Q14562",1659,"DHX8",0.253047685158549,0.0238455523986029,1,6.25e-08,FALSE,FALSE,FALSE,0.259,0.512,-0.257,0.00198,0.255
"2061","Q14566",4175,"MCM6",0.641885222163574,0.433242555809696,1,0.00478,FALSE,FALSE,FALSE,0.105,0.177,-0.0943,0.0111,0.0832
"2062","Q14573",3710,"ITPR3",0.842639474862958,0.547371052719962,1,0.0107,FALSE,FALSE,FALSE,-0.045,0.136,-0.0304,-0.0754,0.106
"2063","Q14643",3708,"ITPR1",0.18903125580886,0.110708916468293,1,3.34e-05,FALSE,FALSE,FALSE,0.297,0.361,-0.22,0.0779,0.142
"2064","Q14651",5357,"PLS1",0.449351808601999,0.50238653088529,1,0.008,FALSE,FALSE,FALSE,-0.171,0.152,0.00647,-0.165,0.158
"2065","Q14669",9320,"TRIP12",0.658738672259433,0.297548181043753,1,0.00126,FALSE,FALSE,FALSE,0.1,0.236,-0.112,-0.012,0.124
"2066","Q14671",9698,"PUM1",0.239920074753274,0.74397447997031,1,0.0282,FALSE,FALSE,FALSE,-0.266,0.074,0.0641,-0.202,0.138
"2067","Q14676",9656,"MDC1",0.510245298718141,0.454839563491607,1,0.00566,FALSE,FALSE,FALSE,0.149,0.169,-0.106,0.043,0.0631
"2068","Q14677",9685,"CLINT1",0.998958205148583,0.490289686619304,1,0.00736,FALSE,FALSE,FALSE,-0.000296,0.156,-0.052,-0.0523,0.104
"2069","Q14678",23189,"KANK1",0.617832123749821,0.340771046461964,1,0.00204,FALSE,FALSE,FALSE,0.113,0.216,-0.11,0.00341,0.106
"2070","Q14683",8243,"SMC1A",0.475536790804818,0.150126193525128,1,0.000106,FALSE,FALSE,FALSE,0.162,0.326,-0.163,-0.000914,0.163
"2071","Q14684",23076,"RRP1B",0.384554909553305,0.150465983428163,1,0.000107,FALSE,FALSE,FALSE,0.197,0.326,-0.174,0.0227,0.151
"2072","Q14686",23054,"NCOA6",0.869467297056723,0.137340693645412,1,7.6e-05,FALSE,FALSE,FALSE,-0.0372,0.337,-0.0998,-0.137,0.237
"2073","Q14690",22984,"PDCD11",0.552735984636757,0.219606703850258,1,0.000419,FALSE,FALSE,FALSE,0.134,0.278,-0.137,-0.00304,0.141
"2074","Q14692",9790,"BMS1",0.479389915793361,0.134493346373271,1,7.02e-05,FALSE,FALSE,FALSE,0.16,0.339,-0.166,-0.0062,0.173
"2075","Q14693",23175,"LPIN1",0.124122657170041,0.412839137278252,1,0.00404,FALSE,FALSE,FALSE,0.348,0.185,-0.178,0.17,0.00756
"2076","Q14694",9100,"USP10",0.319462274059262,0.126017439708268,1,5.49e-05,FALSE,FALSE,FALSE,0.225,0.347,-0.191,0.0348,0.156
"2077","Q14696",23184,"MESDC2",0.821460331854742,0.418069266609818,1,0.00422,FALSE,FALSE,FALSE,0.0511,0.183,-0.0782,-0.0271,0.105
"2078","Q14697",23193,"GANAB",0.533108816108238,0.326852589762514,1,0.00175,FALSE,FALSE,FALSE,0.141,0.222,-0.121,0.0201,0.101
"2079","Q14728",10227,"MFSD10",0.00909100718443335,0.003489756263002,1,1.08e-11,TRUE,TRUE,TRUE,0.591,0.662,-0.417,0.173,0.244
"2080","Q14739",3930,"LBR",0.70994490395761,0.914878551130642,1,0.0497,FALSE,FALSE,FALSE,-0.0842,-0.0242,0.0361,-0.0481,0.0119
"2081","Q14746",22796,"COG2",0.230839411592081,0.0223669943847992,1,4.71e-08,FALSE,FALSE,FALSE,0.271,0.517,-0.263,0.00847,0.254
"2082","Q14764",9961,"MVP",0.560576766691576,0.194205319888317,1,0.00027,FALSE,FALSE,FALSE,0.132,0.294,-0.142,-0.0101,0.152
"2083","Q14789",2804,"GOLGB1",0.541389251208244,0.269775179638198,1,0.000887,FALSE,FALSE,FALSE,0.138,0.25,-0.129,0.0089,0.121
"2084","Q14790",841,"CASP8",0.607068096891389,0.136129396033273,1,7.35e-05,FALSE,FALSE,FALSE,0.116,0.338,-0.151,-0.0349,0.186
"2085","Q147X3",122830,"NAA30",0.479703655681236,0.170560808282801,1,0.000169,FALSE,FALSE,FALSE,0.16,0.31,-0.157,0.00326,0.154
"2086","Q14807",3835,"KIF22",0.612375178040749,0.205095875769418,1,0.000328,FALSE,FALSE,FALSE,-0.115,0.287,-0.0574,-0.172,0.23
"2087","Q14839",1108,"CHD4",0.700566023277851,0.200546427278432,1,0.000302,FALSE,FALSE,FALSE,0.0871,0.29,-0.126,-0.0386,0.164
"2088","Q14847",3927,"LASP1",0.445359980055939,0.0177497419111596,1,1.68e-08,FALSE,FALSE,FALSE,-0.173,0.537,-0.121,-0.294,0.416
"2089","Q14849",10948,"STARD3",0.219470354963122,0.423453423177381,1,0.00441,FALSE,FALSE,FALSE,0.278,0.181,-0.153,0.125,0.0282
"2090","Q14914",22949,"PTGR1",0.404613000165768,0.0355080280149253,1,3.48e-07,FALSE,FALSE,FALSE,0.189,0.476,-0.222,-0.0329,0.255
"2091","Q14919",10589,"DRAP1",0.584735554025043,0.0407691406630833,1,6.23e-07,FALSE,FALSE,FALSE,0.124,0.463,-0.196,-0.0719,0.268
"2092","Q14966",27332,"ZNF638",0.238897169755543,0.0180027779211476,1,1.79e-08,FALSE,FALSE,FALSE,0.267,0.536,-0.268,-0.000767,0.268
"2093","Q14974",3837,"KPNB1",0.476748016910334,0.106069394380197,1,2.85e-05,FALSE,FALSE,FALSE,0.161,0.366,-0.176,-0.0146,0.19
"2094","Q14978",9221,"NOLC1",0.297814804271567,0.0772039648273678,1,8.25e-06,FALSE,FALSE,FALSE,0.236,0.4,-0.212,0.0238,0.188
"2095","Q14980",4926,"NUMA1",0.615682077372867,0.298759458398512,1,0.00128,FALSE,FALSE,FALSE,0.114,0.235,-0.116,-0.00265,0.119
"2096","Q14997",23198,"PSME4",0.639260788306896,0.30606938801309,1,0.00139,FALSE,FALSE,FALSE,0.106,0.232,-0.113,-0.0065,0.119
"2097","Q14C86",26130,"GAPVD1",0.334787604205222,0.120704333890891,1,4.64e-05,FALSE,FALSE,FALSE,0.218,0.351,-0.19,0.0285,0.161
"2098","Q14CX7",80018,"NAA25",0.22247406655527,0.101622581561244,1,2.43e-05,FALSE,FALSE,FALSE,0.276,0.371,-0.216,0.0606,0.155
"2099","Q14CZ7",79072,"FASTKD3",0.211019904465274,0.339415396900247,1,0.00201,FALSE,FALSE,FALSE,0.283,0.216,-0.167,0.117,0.0498
"2100","Q15003",23397,"NCAPH",0.974104210392453,0.166748389827984,1,0.000156,FALSE,FALSE,FALSE,0.00735,0.313,-0.107,-0.0995,0.206
"2101","Q15005",9789,"SPCS2",0.0562671173169316,0.0721858594600505,1,6.35e-06,FALSE,FALSE,FALSE,0.432,0.407,-0.28,0.153,0.127
"2102","Q15006",9694,"EMC2",0.655801219236202,0.783876704707436,1,0.0328,FALSE,FALSE,FALSE,-0.101,-0.0621,0.0544,-0.0466,-0.00776
"2103","Q15007",9589,"WTAP",0.283685660721761,0.00515084969545004,1,6.47e-11,FALSE,TRUE,TRUE,0.243,0.634,-0.292,-0.0493,0.341
"2104","Q15008",9861,"PSMD6",0.594634914940889,0.240838720667175,1,0.000587,FALSE,FALSE,FALSE,0.121,0.266,-0.129,-0.0082,0.137
"2105","Q15018",23172,"FAM175B",0.147712154665163,0.140576167715532,1,8.29e-05,FALSE,FALSE,FALSE,0.328,0.334,-0.221,0.107,0.113
"2106","Q15019",4735,"SEPT2",0.480066124817927,0.207712297667704,1,0.000344,FALSE,FALSE,FALSE,0.16,0.285,-0.148,0.0115,0.137
"2107","Q15020",9733,"SART3",0.182321853577681,0.149532087043006,1,0.000104,FALSE,FALSE,FALSE,0.302,0.326,-0.209,0.0926,0.117
"2108","Q15021",9918,"NCAPD2",0.908220874043475,0.108833492186458,1,3.14e-05,FALSE,FALSE,FALSE,0.0261,0.363,-0.13,-0.104,0.233
"2109","Q15024",23016,"EXOSC7",0.706393230643419,0.295763885745266,1,0.00123,FALSE,FALSE,FALSE,0.0853,0.237,-0.107,-0.0221,0.129
"2110","Q15029",9343,"EFTUD2",0.644043978912159,0.158547768476608,1,0.000129,FALSE,FALSE,FALSE,0.105,0.319,-0.141,-0.0367,0.178
"2111","Q15031",23395,"LARS2",0.395175608717736,0.128707399320594,1,5.95e-05,FALSE,FALSE,FALSE,0.193,0.344,-0.179,0.0137,0.165
"2112","Q15036",9784,"SNX17",0.731084167051826,0.0144543155835272,1,6.72e-09,FALSE,FALSE,FALSE,0.0778,0.554,-0.211,-0.133,0.343
"2113","Q15041",23204,"ARL6IP1",0.743056370045755,0.0778874510963881,1,8.53e-06,FALSE,FALSE,FALSE,-0.0742,0.399,-0.108,-0.183,0.291
"2114","Q15042",22930,"RAB3GAP1",0.559161467817833,0.140720339542058,1,8.32e-05,FALSE,FALSE,FALSE,0.132,0.334,-0.155,-0.023,0.178
"2115","Q15043",23516,"SLC39A14",0.391497566188752,0.193658994437636,1,0.000267,FALSE,FALSE,FALSE,0.194,0.294,-0.163,0.0313,0.132
"2116","Q15046",3735,"KARS",0.879394960275981,0.402568877389928,1,0.0037,FALSE,FALSE,FALSE,0.0344,0.19,-0.0746,-0.0403,0.115
"2117","Q15050",23212,"RRS1",0.491403497142856,0.145403706001632,1,9.38e-05,FALSE,FALSE,FALSE,0.156,0.33,-0.162,-0.00603,0.168
"2118","Q15052",9459,"ARHGEF6",0.522361867760841,0.585835916585818,1,0.0134,FALSE,FALSE,FALSE,0.145,0.123,-0.0894,0.0555,0.034
"2119","Q15054",10714,"POLD3",0.0986514954489083,0.0798846678646096,1,9.39e-06,FALSE,FALSE,FALSE,0.374,0.397,-0.257,0.117,0.14
"2120","Q15056",7458,"EIF4H",0.594760156421661,0.23964898035668,1,0.000577,FALSE,FALSE,FALSE,0.12,0.266,-0.129,-0.00845,0.137
"2121","Q15057",23527,"ACAP2",0.289837561118881,0.191688912877847,1,0.000258,FALSE,FALSE,FALSE,-0.24,0.296,-0.0187,-0.258,0.277
"2122","Q15058",9928,"KIF14",0.0856953253422881,0.0220453294994592,1,4.41e-08,FALSE,FALSE,FALSE,0.389,0.519,-0.303,0.0866,0.216
"2123","Q15061",23160,"WDR43",0.315808850646517,0.187046953027547,1,0.000236,FALSE,FALSE,FALSE,0.227,0.299,-0.175,0.0519,0.123
"2124","Q15067",51,"ACOX1",0.16596371991405,0.0577217919567206,1,2.54e-06,FALSE,FALSE,FALSE,0.314,0.43,-0.248,0.0659,0.182
"2125","Q15075",8411,"EEA1",0.386683461076177,0.219496648645428,1,0.000418,FALSE,FALSE,FALSE,0.196,0.278,-0.158,0.038,0.12
"2126","Q15084",10130,"PDIA6",0.415009230159436,0.12548636407222,1,5.4e-05,FALSE,FALSE,FALSE,0.185,0.347,-0.177,0.0074,0.17
"2127","Q15102",5050,"PAFAH1B3",0.957128630838443,0.31946956559914,1,0.00162,FALSE,FALSE,FALSE,0.0122,0.225,-0.0792,-0.067,0.146
"2128","Q15118",5163,"PDK1",0.120713240643597,0.0947318598849453,1,1.85e-05,FALSE,FALSE,FALSE,0.351,0.378,-0.243,0.108,0.135
"2129","Q15121",8682,"PEA15",0.507309060864607,0.0366988988379008,1,4e-07,FALSE,FALSE,FALSE,0.15,0.473,-0.208,-0.0576,0.265
"2130","Q15124",5239,"PGM5",0.546198103954521,0.207835380271656,1,0.000345,FALSE,FALSE,FALSE,0.137,0.285,-0.141,-0.00397,0.145
"2131","Q15126",10654,"PMVK",0.683526553583551,0.216413948404059,1,0.000398,FALSE,FALSE,FALSE,-0.0923,0.28,-0.0625,-0.155,0.217
"2132","Q15149",5339,"PLEC",0.25290591154803,0.195128607239875,1,0.000274,FALSE,FALSE,FALSE,0.259,0.293,-0.184,0.0748,0.109
"2133","Q15154",5108,"PCM1",0.483346265760586,0.0845727820292418,1,1.18e-05,FALSE,FALSE,FALSE,0.159,0.391,-0.183,-0.0244,0.208
"2134","Q15165",5445,"PON2",0.283289222830509,0.27735364458104,1,0.000978,FALSE,FALSE,FALSE,0.243,0.246,-0.163,0.08,0.083
"2135","Q15181",5464,"PPA1",0.702471010849285,0.270650332610871,1,0.000898,FALSE,FALSE,FALSE,0.0865,0.249,-0.112,-0.0255,0.137
"2136","Q15185",10728,"PTGES3",0.650849602686027,0.0202807995053105,1,3.03e-08,FALSE,FALSE,FALSE,0.103,0.526,-0.209,-0.107,0.316
"2137","Q15208",11329,"STK38",0.486836976517048,0.874847141026003,1,0.0443,FALSE,FALSE,FALSE,0.157,0.0357,-0.0644,0.0931,-0.0287
"2138","Q15233",4841,"NONO",0.78828037087508,0.525792449828092,1,0.00934,FALSE,FALSE,FALSE,0.0608,0.144,-0.0682,-0.00735,0.0755
"2139","Q15257",5524,"PPP2R4",0.431876603248809,0.0958340952292867,1,1.94e-05,FALSE,FALSE,FALSE,0.178,0.377,-0.185,-0.00706,0.192
"2140","Q15269",5822,"PWP2",0.376496378280988,0.215886781235737,1,0.000395,FALSE,FALSE,FALSE,0.2,0.28,-0.16,0.0401,0.12
"2141","Q15276",9135,"RABEP1",0.443990648118614,0.0867300427138148,1,1.31e-05,FALSE,FALSE,FALSE,0.173,0.388,-0.187,-0.0137,0.201
"2142","Q15286",11021,"RAB35",0.524000714713665,0.0740629661492534,1,7.01e-06,FALSE,FALSE,FALSE,0.144,0.405,-0.183,-0.0386,0.222
"2143","Q15287",10921,"RNPS1",0.0986573697483134,0.164355358324655,1,0.000148,FALSE,FALSE,FALSE,0.374,0.315,-0.23,0.144,0.0853
"2144","Q15291",5929,"RBBP5",0.455481465747357,0.29916788683618,1,0.00128,FALSE,FALSE,FALSE,0.169,0.235,-0.135,0.0343,0.1
"2145","Q15293",5954,"RCN1",0.298613461227546,0.187302622965175,1,0.000237,FALSE,FALSE,FALSE,0.235,0.299,-0.178,0.0574,0.121
"2146","Q15334",3996,"LLGL1",0.234273036505299,0.171191606621903,1,0.000171,FALSE,FALSE,FALSE,0.269,0.31,-0.193,0.0763,0.117
"2147","Q15363",10959,"TMED2",0.592680267552729,0.765525437875259,1,0.0307,FALSE,FALSE,FALSE,0.121,0.0675,-0.0629,0.0583,0.00464
"2148","Q15365",5093,"PCBP1",0.808159855648504,0.566319377452701,1,0.012,FALSE,FALSE,FALSE,0.055,0.13,-0.0616,-0.00663,0.0683
"2149","Q15366",5094,"PCBP2",0.847194037863084,0.23073311506174,1,0.000502,FALSE,FALSE,FALSE,-0.0436,0.271,-0.0759,-0.12,0.196
"2150","Q15369",6921,"TCEB1",0.619334317015347,0.0931577253797799,1,1.74e-05,FALSE,FALSE,FALSE,0.113,0.38,-0.164,-0.0517,0.216
"2151","Q15370",6923,"TCEB2",0.757699864106813,0.364340893992522,1,0.00258,FALSE,FALSE,FALSE,-0.0699,0.205,-0.0452,-0.115,0.16
"2152","Q15382",6009,"RHEB",0.431818489161325,0.144551368311629,1,9.18e-05,FALSE,FALSE,FALSE,0.178,0.33,-0.169,0.00854,0.161
"2153","Q15386",9690,"UBE3C",0.598401115221528,0.0720026722068305,1,6.28e-06,FALSE,FALSE,FALSE,0.119,0.407,-0.176,-0.0563,0.232
"2154","Q15388",9804,"TOMM20",0.137261559301698,0.543456586602537,1,0.0104,FALSE,FALSE,FALSE,0.337,0.138,-0.158,0.179,-0.0205
"2155","Q15390",9650,"MTFR1",0.364490819327348,0.132475531183901,1,6.63e-05,FALSE,FALSE,FALSE,0.205,0.341,-0.182,0.0233,0.159
"2156","Q15392",1718,"DHCR24",0.463241054715028,0.11715496747277,1,4.15e-05,FALSE,FALSE,FALSE,0.166,0.355,-0.174,-0.00754,0.181
"2157","Q15393",23450,"SF3B3",0.659039987225862,0.304954501109667,1,0.00137,FALSE,FALSE,FALSE,0.0999,0.232,-0.111,-0.0108,0.122
"2158","Q15397",9933,"KIAA0020",0.205087204399842,0.161565990481317,1,0.000139,FALSE,FALSE,FALSE,0.287,0.317,-0.201,0.0857,0.116
"2159","Q15404",6251,"RSU1",0.185070988282396,0.0682949937858427,1,5.08e-06,FALSE,FALSE,FALSE,0.3,0.413,-0.238,0.0625,0.175
"2160","Q15417",1266,"CNN3",0.465823780270749,0.135475965890318,1,7.22e-05,FALSE,FALSE,FALSE,0.165,0.338,-0.168,-0.00259,0.17
"2161","Q15418",6195,"RPS6KA1",0.972450557278419,0.355038580945126,1,0.00236,FALSE,FALSE,FALSE,0.00782,0.209,-0.0724,-0.0646,0.137
"2162","Q15424",6294,"SAFB",0.756437186243466,0.769597100702875,1,0.0311,FALSE,FALSE,FALSE,0.0702,0.0663,-0.0455,0.0247,0.0208
"2163","Q15427",10262,"SF3B4",0.757953842165699,0.187624619824269,1,0.000239,FALSE,FALSE,FALSE,0.0698,0.298,-0.123,-0.0529,0.176
"2164","Q15428",8175,"SF3A2",0.867545361281437,0.646201911151336,1,0.0183,FALSE,FALSE,FALSE,0.0378,0.104,-0.0472,-0.00947,0.0567
"2165","Q15435",5510,"PPP1R7",0.798054529520514,0.103675890114197,1,2.61e-05,FALSE,FALSE,FALSE,0.0579,0.369,-0.142,-0.0842,0.226
"2166","Q15436",10484,"SEC23A",0.154371078203743,0.0294362915309973,1,1.55e-07,FALSE,FALSE,FALSE,0.323,0.493,-0.272,0.0506,0.221
"2167","Q15437",10483,"SEC23B",0.472167797052946,0.244885998045046,1,0.000623,FALSE,FALSE,FALSE,0.163,0.263,-0.142,0.0208,0.121
"2168","Q15459",10291,"SF3A1",0.516800801810356,0.217921965265883,1,0.000408,FALSE,FALSE,FALSE,0.147,0.279,-0.142,0.00487,0.137
"2169","Q15477",6499,"SKIV2L",0.506746876952635,0.0309086456017097,1,1.9e-07,FALSE,FALSE,FALSE,0.15,0.489,-0.213,-0.0627,0.276
"2170","Q15526",6834,"SURF1",0.0779613733270469,0.0046592829951341,1,4.11e-11,FALSE,TRUE,TRUE,0.399,0.641,-0.347,0.0525,0.294
"2171","Q15527",6835,"SURF2",0.111093333518935,0.258522733109311,1,0.000761,FALSE,FALSE,FALSE,0.361,0.256,-0.206,0.155,0.0503
"2172","Q15542",6877,"TAF5",0.119814155003689,0.410302064545054,1,0.00395,FALSE,FALSE,FALSE,0.352,0.186,-0.18,0.173,0.00688
"2173","Q15545",6879,"TAF7",0.959636401781131,0.352315227510178,1,0.00229,FALSE,FALSE,FALSE,0.0115,0.211,-0.074,-0.0626,0.137
"2174","Q15555",10982,"MAPRE2",0.398399132230973,0.972683812769569,1,0.0576,FALSE,FALSE,FALSE,-0.191,-0.00776,0.0663,-0.125,0.0586
"2175","Q15582",7045,"TGFBI",0.366035784842026,0.787627718258537,1,0.0333,FALSE,FALSE,FALSE,-0.205,0.061,0.0479,-0.157,0.109
"2176","Q15599",9351,"SLC9A3R2",0.242815484092224,0.603951616309436,1,0.0147,FALSE,FALSE,FALSE,0.265,-0.117,-0.049,0.216,-0.166
"2177","Q15628",8717,"TRADD",0.655307818360392,0.215944654575819,1,0.000395,FALSE,FALSE,FALSE,0.101,0.28,-0.127,-0.026,0.153
"2178","Q15629",23471,"TRAM1",0.564453830221817,0.0425166660574113,1,7.39e-07,FALSE,FALSE,FALSE,0.131,0.459,-0.197,-0.0661,0.263
"2179","Q15631",7247,"TSN",0.678795222306172,0.13121912938685,1,6.4e-05,FALSE,FALSE,FALSE,0.0938,0.342,-0.145,-0.0514,0.197
"2180","Q15637",7536,"SF1",0.474732920577031,0.0409721410766033,1,6.36e-07,FALSE,FALSE,FALSE,0.162,0.463,-0.208,-0.0464,0.255
"2181","Q15642",9322,"TRIP10",0.243364944486349,0.509095834814311,1,0.00838,FALSE,FALSE,FALSE,0.264,0.15,-0.138,0.126,0.0116
"2182","Q15643",9321,"TRIP11",0.79706248556141,0.185533266054949,1,0.000229,FALSE,FALSE,FALSE,0.0582,0.3,-0.119,-0.0611,0.18
"2183","Q15645",9319,"TRIP13",0.132122017500146,0.440091048558413,1,0.00505,FALSE,FALSE,FALSE,-0.341,0.175,0.0554,-0.286,0.23
"2184","Q15646",8638,"OASL",0.390841835677107,0.0593951423329854,1,2.86e-06,FALSE,FALSE,FALSE,0.194,0.427,-0.207,-0.0128,0.22
"2185","Q15648",5469,"MED1",0.319318415668261,0.0940550762212065,1,1.8e-05,FALSE,FALSE,FALSE,0.226,0.379,-0.202,0.024,0.178
"2186","Q15650",9325,"TRIP4",0.531858120406803,0.0607640636551347,1,3.14e-06,FALSE,FALSE,FALSE,0.142,0.425,-0.189,-0.0472,0.236
"2187","Q15654",7205,"TRIP6",0.85343707090026,0.362991029356221,1,0.00255,FALSE,FALSE,FALSE,-0.0418,0.206,-0.0547,-0.0966,0.151
"2188","Q15691",22919,"MAPRE1",0.997288036147447,0.467134252547081,1,0.00621,FALSE,FALSE,FALSE,0.00077,0.165,-0.0552,-0.0544,0.11
"2189","Q15717",1994,"ELAVL1",0.454653801553998,0.595492938805829,1,0.0141,FALSE,FALSE,FALSE,0.169,0.12,-0.0965,0.0728,0.0237
"2190","Q15738",50814,"NSDHL",0.0442168001514645,0.312335072337639,1,0.00149,FALSE,FALSE,FALSE,0.456,0.229,-0.228,0.228,0.000648
"2191","Q15746",4638,"MYLK",0.847937964331362,0.708007196300621,1,0.0243,FALSE,FALSE,FALSE,0.0434,0.0848,-0.0428,0.000677,0.0421
"2192","Q15750",10454,"TAB1",0.113834269964196,0.262463727027458,1,0.000804,FALSE,FALSE,FALSE,0.358,0.254,-0.204,0.154,0.0498
"2193","Q15758",6510,"SLC1A5",0.0655084371035775,0.0375386452227038,1,4.4e-07,FALSE,FALSE,FALSE,0.417,0.471,-0.296,0.121,0.175
"2194","Q15785",10953,"TOMM34",0.398837018994102,0.170305402501503,1,0.000168,FALSE,FALSE,FALSE,0.191,0.311,-0.167,0.0239,0.143
"2195","Q15813",6905,"TBCE",0.867321619035498,0.120282340384859,1,4.58e-05,FALSE,FALSE,FALSE,0.0378,0.352,-0.13,-0.0921,0.222
"2196","Q15819",7336,"UBE2V2",0.646822942796703,0.462187179481695,1,0.00598,FALSE,FALSE,FALSE,0.104,0.167,-0.0901,0.0137,0.0764
"2197","Q15833",6813,"STXBP2",0.265504196631351,0.144303276993869,1,9.13e-05,FALSE,FALSE,FALSE,0.252,0.331,-0.194,0.0579,0.136
"2198","Q15836",9341,"VAMP3",0.487461333750504,0.375836283947819,1,0.00289,FALSE,FALSE,FALSE,0.157,0.201,-0.119,0.038,0.0813
"2199","Q15843",4738,"NEDD8",0.988536004984753,0.312917799791273,1,0.0015,FALSE,FALSE,FALSE,0.00325,0.229,-0.0773,-0.074,0.151
"2200","Q15847",10974,"ADIRF",0.0365009287434822,0.0419888798094194,1,7.03e-07,FALSE,FALSE,FALSE,0.474,0.461,-0.311,0.162,0.149
"2201","Q15904",537,"ATP6AP1",0.259211393844598,0.0490703078281974,1,1.32e-06,FALSE,FALSE,FALSE,0.256,0.446,-0.234,0.0218,0.212
"2202","Q15907",9230,"RAB11B",0.489101936061445,0.217129401294526,1,0.000403,FALSE,FALSE,FALSE,0.157,0.28,-0.145,0.0113,0.134
"2203","Q15942",7791,"ZYX",0.732262185524134,0.210211187126851,1,0.000359,FALSE,FALSE,FALSE,0.0775,0.284,-0.12,-0.0429,0.163
"2204","Q16134",2110,"ETFDH",0.874878707841986,0.224653964496485,1,0.000455,FALSE,FALSE,FALSE,-0.0357,0.275,-0.0798,-0.115,0.195
"2205","Q16181",989,"SEPT7",0.60084184164021,0.170575390739373,1,0.000169,FALSE,FALSE,FALSE,0.118,0.31,-0.143,-0.0245,0.167
"2206","Q16186",11047,"ADRM1",0.966417763766205,0.259462857691914,1,0.000771,FALSE,FALSE,FALSE,-0.00954,0.255,-0.082,-0.0915,0.173
"2207","Q16204",8030,"CCDC6",0.733260163280886,0.405566903211986,1,0.0038,FALSE,FALSE,FALSE,0.0772,0.188,-0.0885,-0.0113,0.0999
"2208","Q16222",6675,"UAP1",0.490938057446078,0.209187267793539,1,0.000353,FALSE,FALSE,FALSE,0.156,0.284,-0.147,0.0092,0.138
"2209","Q16401",5711,"PSMD5",0.74102733803842,0.130861646144193,1,6.33e-05,FALSE,FALSE,FALSE,0.0749,0.342,-0.139,-0.0642,0.203
"2210","Q16512",5585,"PKN1",0.448396051355245,0.285299135699736,1,0.00108,FALSE,FALSE,FALSE,0.172,0.242,-0.138,0.0338,0.104
"2211","Q16513",5586,"PKN2",0.372834784377418,0.0577003522210685,1,2.54e-06,FALSE,FALSE,FALSE,0.202,0.43,-0.211,-0.00873,0.219
"2212","Q16527",1466,"CSRP2",0.941080473276915,0.443496766448876,1,0.00519,FALSE,FALSE,FALSE,0.0167,0.174,-0.0634,-0.0467,0.11
"2213","Q16531",1642,"DDB1",0.442405497813182,0.264536274413702,1,0.000827,FALSE,FALSE,FALSE,0.174,0.253,-0.142,0.0317,0.11
"2214","Q16537",5529,"PPP2R5E",0.335792496933863,0.142255480782563,1,8.66e-05,FALSE,FALSE,FALSE,0.218,0.332,-0.183,0.0345,0.149
"2215","Q16539",1432,"MAPK14",0.886491599265916,0.292151699601818,1,0.00118,FALSE,FALSE,FALSE,0.0323,0.239,-0.0903,-0.058,0.148
"2216","Q16540",6150,"MRPL23",0.394210226981304,0.0369114939049019,1,4.1e-07,FALSE,FALSE,FALSE,0.193,0.473,-0.222,-0.0289,0.251
"2217","Q16543",11140,"CDC37",0.587040588324762,0.119855900197697,1,4.52e-05,FALSE,FALSE,FALSE,0.123,0.352,-0.158,-0.0354,0.194
"2218","Q16555",1808,"DPYSL2",0.681150232575007,0.391935289525739,1,0.00336,FALSE,FALSE,FALSE,0.0931,0.194,-0.0957,-0.00259,0.0982
"2219","Q16563",6856,"SYPL1",0.653391142257307,0.0532886040061141,1,1.84e-06,FALSE,FALSE,FALSE,0.102,0.438,-0.18,-0.0781,0.258
